exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs1017698	-0.00574223452257791	0.00630944036527	0.362768700925291
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs11190164	-0.00682893605831703	0.00643155012367637	0.288332410637368
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs11236188	-0.00579435344491893	0.00638650144687459	0.364258051347642
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs11255835	-0.00729563069020321	0.00639154797468073	0.253682821340791
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs11503907	-0.00783174043921361	0.00642890787690064	0.223145328449672
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs12144319	-0.0071315196827968	0.00639845102527128	0.265034857815011
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs144674978	-0.00712125652192441	0.0063844034492332	0.264672815877386
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs16888589	-0.00580598356688705	0.00643846658351443	0.367181736656574
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs17011146	-0.0042738728494275	0.00592611467674923	0.470790733639206
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs17197658	-0.00817743104456332	0.00612431994215961	0.181798125061205
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs1741640	-0.0074680701840879	0.00640320298529697	0.243492255292132
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs174535	-0.00628391179483783	0.00638844059001337	0.325293621175075
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs1800734	-0.00721085170517054	0.00639352714410514	0.259389079259458
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2132512	-0.00591575096124653	0.00631053495451665	0.348532023072887
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2155065	-0.00720164609608031	0.00640307248521981	0.26070886831891
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2293581	-0.00636916762761486	0.0065143960378285	0.328219484934709
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2651244	-0.00784123453106235	0.00630016601987907	0.213276024116428
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2735940	-0.00769416868031442	0.00639953531960744	0.229246871172502
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs2860001	-0.0071924600188608	0.00644541390697098	0.264463438098695
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs28840750	-0.00690816322609951	0.00645452162768283	0.284492051795973
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs3217810	-0.00672515088854722	0.00648735649163513	0.299896646226926
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs35107139	-0.0068818428188863	0.00645340539838904	0.286247671814583
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs353548	-0.00496667700699937	0.00593041032987122	0.40231552246071
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs4976270	-0.00770753493490742	0.00640896293274972	0.229124133525568
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs56324967	-0.00842742361229276	0.00613981292730345	0.169880967793722
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs6077250	-0.00738214199592989	0.00643805783726083	0.2515299650072
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs6085542	-0.00577273612116526	0.00640613759933377	0.367521415770231
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs6095949	-0.0072880646906103	0.0064168576351234	0.256053468816658
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs6963832	-0.00570822383986667	0.0062088039141594	0.35789906171554
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs7013278	-0.00785830814598443	0.00670464571935641	0.241169310309319
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs704017	-0.00673200460600554	0.00645312308839466	0.296848024390553
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs7130173	-0.00719898636386638	0.00645946660421625	0.26507066317718
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs7314935	-0.00840953786406484	0.00613149415576015	0.170209306146566
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs7333607	-0.00585950657353782	0.00633102317473514	0.354694006654712
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs736037	-0.0059458544711408	0.00627025492375484	0.342995279477808
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs76136269	-0.00637839217261862	0.00641154594439808	0.319819413969024
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs78341008	-0.00745758613525901	0.0063407978336399	0.239543966114926
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs8020436	-0.00677133500759206	0.00643149693313713	0.292414487330028
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs9271695	-0.00726085855915583	0.0064197526313054	0.258047333295872
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs983318	-0.00691692533802694	0.00643523317789881	0.282440849889712
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	rs990930	-0.00684867039803119	0.00641013422153867	0.285334279131087
colon_combined	bmi_combined.txt	colon_combined	45of2Z	710063	All	-0.00684236681217337	0.0062858832344654	0.276361597766753
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs1017698	0.00381803247204306	0.0070924301767341	0.590352695042561
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs11190164	0.00113177789809636	0.00802530889404801	0.887849335047623
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs11236188	-0.000940082727982759	0.00798067727982335	0.906230205784282
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs11255835	0.000173141930675609	0.00803154755217486	0.982800752553138
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs11503907	0.00042701238284107	0.0081219341814321	0.95807037041165
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs12144319	0.00118250913475054	0.00797638727416015	0.882144511635097
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs144674978	0.00107562177736297	0.00796941112199477	0.89263655035134
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs16888589	0.00182023433965443	0.00806931528993949	0.821532127250666
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs17011146	-0.000371038706020236	0.0080382526892511	0.963183421711728
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs17197658	0.00180655132235959	0.00780846253641641	0.817036587037464
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs1741640	0.000862936783866017	0.00805751197843596	0.914711886978381
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs174535	-7.99577215345153e-06	0.00802551827608062	0.999205072884011
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs1800734	0.000632492486071866	0.00803275410828014	0.937240079643401
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2132512	0.000989177268109057	0.00801561837696051	0.901785421677139
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2155065	0.00083429915833638	0.00802948313243707	0.917245162819676
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2293581	-0.000151324766442229	0.00816065642828905	0.98520550683323
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2651244	0.00118734042298116	0.0079946807007991	0.881935320536562
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2735940	-2.3318554040685e-06	0.00807125083553268	0.999769484131151
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs2860001	0.00180808735353746	0.0079818200899579	0.820792575844248
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs28840750	0.000569318409683456	0.00809322526786375	0.943919019343897
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs3217810	0.000786241402677116	0.00812939920308418	0.922952086673644
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs35107139	-0.000188231956958722	0.00805933734226632	0.981366492960612
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs353548	-0.00141185372140351	0.00764652591886205	0.853511494416491
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs4976270	-4.22442936928749e-06	0.00807930186862764	0.999582809644548
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs56324967	0.000943597130987426	0.00803987200348599	0.906571059449042
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs6077250	-0.00130704054593269	0.00791001155969065	0.868756054092164
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs6085542	-0.000743314873973293	0.00803762845971419	0.926317175621362
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs6095949	-0.0013829945702807	0.00783302335999412	0.85985442032757
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs6963832	0.00196215231745381	0.00776684679535685	0.800552770882066
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs7013278	-0.000412262163225445	0.00840084682583146	0.960860417714005
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs704017	-0.000308701546792572	0.00806461252770053	0.969465605434109
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs7130173	-0.000208526340987411	0.00807823244125219	0.979406203803251
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs7314935	0.00020494081311365	0.00803520134422006	0.979651862282728
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs7333607	0.000541762202244543	0.00805607329684363	0.946383543320104
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs736037	0.00129381862025546	0.00793771120934238	0.870521242478387
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs76136269	0.000549264932461331	0.00806443363514843	0.945698429537772
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs78341008	0.000330625738833203	0.00802165990989911	0.967123201050406
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs8020436	0.00150171691291528	0.00797431262625917	0.850626362591732
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs9271695	-0.00260049814083419	0.00733855442047378	0.723068291018071
colon_combined	whr_combined.txt	colon_combined	Cv4eJs	621813	rs983318	0.00171714888872148	0.0079694435049299	0.829403550530657
